day_of_week,hour,service_type,queue_length,people_arriving,people_served,active_counters,staff_available,average_service_time,capacity,holiday,current_crowd,waiting_time,future_crowd,crowd_level,year,month,day
1,10,1,76,9,0,1,2,11.290217533347777,1,0,85,858.39,95,2,2025,8,11
1,10,2,83,9,2,2,2,6.617767674934487,3,0,92,272.41,101,2,2025,8,11
1,10,0,93,10,0,1,2,8.81592481777746,1,0,103,818.43,113,2,2025,8,11
1,10,1,105,14,2,3,4,10.849408923303471,3,0,119,383.16,131,2,2025,8,11
1,11,2,110,10,5,3,4,4.043180332072292,7,0,120,144.77,125,2,2025,8,11
1,11,1,120,10,0,1,2,11.154236610278682,1,0,130,1337.16,138,2,2025,8,11
1,11,1,125,5,0,2,4,15.754910513562756,1,0,130,981.94,135,2,2025,8,11
1,11,0,120,1,6,5,7,7.653417063880125,7,0,121,183.11,119,2,2025,8,11
1,11,1,125,5,0,1,1,10.556676391188706,1,0,130,1318.75,134,2,2025,8,11
1,11,3,126,7,6,4,5,5.636729206289859,7,0,133,176.01,131,2,2025,8,11
1,12,3,127,9,8,3,3,3.0,10,0,136,124.57,140,2,2025,8,11
1,12,0,141,16,2,4,6,12.49885677045968,3,0,157,441.3,169,2,2025,8,11
1,12,0,152,12,1,2,3,10.360001477098898,2,0,164,785.43,173,2,2025,8,11
1,12,1,157,9,4,5,7,8.012105219609165,6,0,166,254.28,174,2,2025,8,11
1,12,2,177,21,1,2,3,8.350143468297667,2,0,198,740.24,219,2,2025,8,11
1,12,1,183,9,3,5,6,13.853739060154291,4,0,192,507.43,199,2,2025,8,11
1,13,0,182,1,2,3,3,11.871627910731192,3,0,183,721.55,185,2,2025,8,11
1,13,2,181,2,3,4,4,9.78183045635216,4,0,183,439.57,182,2,2025,8,11
1,13,2,181,3,3,3,5,7.865306499390609,4,0,184,474.74,181,2,2025,8,11
1,13,1,183,2,0,2,4,14.942350977552929,1,0,185,1368.79,190,2,2025,8,11
1,13,0,189,6,0,1,1,9.261178677707193,1,0,195,1749.54,201,2,2025,8,11
1,13,1,189,3,3,5,6,12.50812443217157,4,0,192,471.0,189,2,2025,8,11
1,14,0,201,12,0,1,1,11.221262335951984,1,0,213,2259.89,225,2,2025,8,11
1,14,1,206,7,2,3,3,10.614646553240693,3,0,213,728.33,215,2,2025,8,11
1,14,1,218,16,4,5,7,10.280075808123131,5,0,234,447.29,247,2,2025,8,11
1,14,1,220,3,1,2,4,10.966618550829196,2,0,223,1208.27,227,2,2025,8,11
1,14,3,221,5,4,2,4,3.208202452835473,6,0,226,351.85,225,2,2025,8,11
1,14,1,237,18,2,4,6,12.264477040553656,3,0,255,730.6,270,2,2025,8,11
1,15,2,242,7,2,2,4,7.383059059768705,3,0,249,893.53,253,2,2025,8,11
1,15,3,251,12,3,3,4,6.461384792511909,5,0,263,540.35,274,2,2025,8,11
1,15,3,253,10,8,4,5,4.0944838294204144,10,0,263,257.33,267,2,2025,8,11
1,15,1,256,5,2,4,4,11.906757908585965,3,0,261,760.92,267,2,2025,8,11
1,15,0,264,10,2,3,5,11.473417949844425,3,0,274,1009.45,280,2,2025,8,11
1,15,3,270,12,6,3,3,4.028953010307572,7,0,282,365.94,290,2,2025,8,11
1,16,3,275,7,2,2,4,6.147653386328093,3,0,282,843.3,285,2,2025,8,11
1,16,1,280,5,0,2,4,13.733871089647282,1,0,285,1921.52,293,2,2025,8,11
1,16,2,282,12,10,5,6,3.901297550330476,13,0,294,218.87,298,2,2025,8,11
1,16,3,288,10,4,4,6,6.283223379611844,6,0,298,448.9,306,2,2025,8,11
1,16,1,298,10,0,2,4,15.194011114590683,1,0,308,2264.18,321,2,2025,8,11
1,16,0,299,3,2,4,5,14.11151806359496,3,0,302,1056.93,306,2,2025,8,11
1,17,3,300,9,8,4,5,4.152473382948344,10,0,309,311.71,311,2,2025,8,11
1,17,1,310,10,0,1,3,10.686076527252895,1,0,320,3312.22,333,2,2025,8,11
1,17,1,317,10,3,5,5,11.619806644969522,4,0,327,732.7,333,2,2025,8,11
1,17,2,322,5,0,1,3,7.229777238810732,1,0,327,2327.3,333,2,2025,8,11
1,17,1,331,12,3,5,7,11.711192867002644,4,0,343,781.1,349,2,2025,8,11
1,17,1,334,3,0,1,3,13.315226740310075,1,0,337,4445.04,342,2,2025,8,11
1,18,1,338,4,0,1,3,9.148183400671922,1,0,342,3092.97,343,2,2025,8,11
1,18,2,338,5,5,4,5,6.549662948425146,6,0,343,552.38,343,2,2025,8,11
1,18,3,335,3,6,4,5,6.152177583649644,7,0,338,515.09,338,2,2025,8,11
1,18,1,339,4,0,1,2,10.446029267667855,1,0,343,3543.19,346,2,2025,8,11
1,18,2,341,5,3,3,5,6.863241157476337,4,0,346,779.71,345,2,2025,8,11
1,18,2,343,3,1,1,3,5.6572457184226135,2,0,346,1940.2,348,2,2025,8,11
1,19,0,343,4,4,5,6,9.444781574969731,5,0,347,648.0,348,2,2025,8,11
1,19,1,345,4,2,3,5,11.21835827947493,3,0,349,1292.68,354,2,2025,8,11
1,19,1,344,1,2,3,3,11.004460576379543,3,0,345,1266.87,344,2,2025,8,11
1,19,1,348,4,0,1,1,11.25177227499796,1,0,352,3915.31,353,2,2025,8,11
1,19,0,349,4,3,5,7,11.744563959671346,4,0,353,821.64,353,2,2025,8,11
1,19,0,348,3,4,5,5,10.933708346100545,5,0,351,763.59,352,2,2025,8,11
1,20,2,352,6,2,2,3,7.910772735897054,3,0,358,1390.94,364,2,2025,8,11
1,20,1,358,6,0,1,1,12.425219633485534,1,0,364,4446.68,370,2,2025,8,11
1,20,0,362,5,1,2,2,9.362691146473244,2,0,367,1696.25,368,2,2025,8,11
1,20,2,358,3,7,5,6,6.430911716465719,8,0,361,462.02,356,2,2025,8,11
1,20,2,360,3,1,1,2,4.506065652266507,2,1,363,1622.2,367,2,2025,8,11
1,20,0,357,0,3,4,5,9.016651161504562,4,0,357,802.53,353,2,2025,8,11
1,21,0,359,4,2,4,4,12.25304340335952,3,0,363,1099.58,365,2,2025,8,11
1,21,1,360,2,1,2,3,10.80277448605675,2,0,362,1946.09,365,2,2025,8,11
1,21,3,362,4,2,1,2,3.1325903197074134,3,0,366,1129.01,371,2,2025,8,11
1,21,3,366,8,4,3,3,5.603741557922177,5,0,374,689.03,380,2,2025,8,11
1,21,1,363,1,4,4,5,7.617854918318912,5,0,364,688.56,359,2,2025,8,11
1,21,3,368,5,0,1,1,7.512777545530975,1,0,373,2762.08,375,2,2025,8,11
1,22,1,366,0,2,4,5,12.505742206428968,3,0,366,1146.25,367,2,2025,8,11
1,22,0,370,4,0,1,3,9.556343083625912,1,0,374,3533.93,381,2,2025,8,11
1,22,1,372,2,0,1,3,10.128875291868132,1,0,374,3766.53,379,2,2025,8,11
1,22,3,369,2,5,2,2,3.476118929754413,6,0,371,639.04,368,2,2025,8,11
1,22,3,364,2,7,5,7,5.45010491348343,9,0,366,398.47,362,2,2025,8,11
1,22,3,362,6,8,5,7,5.869880562472828,9,0,368,424.59,367,2,2025,8,11
1,23,3,365,5,2,1,1,3.0,3,0,370,1095.52,370,2,2025,8,11
1,23,2,369,4,0,1,1,8.277194403048362,1,0,373,3054.07,380,2,2025,8,11
1,23,1,371,4,2,4,6,13.068166126152027,3,0,375,1210.36,378,2,2025,8,11
1,23,1,375,4,0,1,1,13.699363436737409,1,0,379,5139.02,382,2,2025,8,11
1,23,3,377,4,2,1,3,3.7554876868724114,3,0,381,1419.34,384,2,2025,8,11
1,23,0,372,0,5,5,6,8.157033229618568,6,0,372,607.5,364,2,2025,8,11
5,0,0,3,5,2,4,5,12.264509095333397,3,0,8,5.3,10,0,2025,8,12
5,0,3,5,8,6,3,3,4.1962947414015,7,0,13,10.07,18,1,2025,8,12
5,0,2,4,4,5,4,5,6.961447984841157,6,0,8,7.47,7,0,2025,8,12
5,0,2,0,2,7,5,5,5.466887129522302,9,0,2,0.63,0,0,2025,8,12
5,0,1,2,3,1,2,2,10.847741679468724,2,0,5,9.82,8,0,2025,8,12
5,0,1,8,6,0,1,1,14.889186571357698,1,0,14,118.78,18,1,2025,8,12
5,1,1,10,4,2,4,4,14.20777082832068,3,0,14,32.44,15,0,2025,8,12
5,1,1,8,0,2,4,5,12.483448318071614,3,1,8,27.55,9,0,2025,8,12
5,1,2,10,8,6,4,6,6.121280052208478,7,0,18,16.72,22,1,2025,8,12
5,1,3,5,3,8,4,6,4.210220221236419,10,0,8,5.76,1,0,2025,8,12
5,1,1,11,6,0,1,3,13.10885465521533,1,0,17,148.5,21,1,2025,8,12
5,1,1,15,4,0,1,1,14.793445586871684,1,0,19,222.79,22,1,2025,8,12
5,2,1,18,3,0,1,2,11.648846112220037,1,0,21,206.58,25,1,2025,8,12
5,2,2,17,5,6,5,5,5.978927025734711,8,0,22,20.95,24,1,2025,8,12
5,2,1,17,0,0,1,1,13.232257106572693,1,1,17,224.73,20,1,2025,8,12
5,2,3,17,4,4,3,3,6.400489585360022,5,0,21,39.43,19,1,2025,8,12
5,2,0,17,4,4,5,6,9.85378110715455,5,0,21,36.61,22,1,2025,8,12
5,2,3,19,3,1,1,1,5.508248135924316,2,0,22,103.12,21,1,2025,8,12
5,3,3,16,6,9,4,5,3.827741188218341,10,0,22,13.75,18,1,2025,8,12
5,3,1,19,4,1,2,3,10.951703334740426,2,0,23,102.95,27,1,2025,8,12
5,3,1,21,3,1,3,4,12.874698187184364,2,0,24,87.43,27,1,2025,8,12
5,3,1,20,2,3,5,5,11.285767923285512,4,0,22,44.42,21,1,2025,8,12
5,3,1,23,5,2,3,3,10.93874454689897,3,0,28,81.94,32,1,2025,8,12
5,3,3,21,4,6,5,6,6.135788372832737,8,0,25,29.01,22,1,2025,8,12
5,4,1,17,0,4,5,6,10.094312189849902,5,0,17,31.14,10,0,2025,8,12
5,4,3,11,4,10,4,4,3.0,13,0,15,7.28,7,0,2025,8,12
5,4,2,7,2,6,3,3,3.700652304856856,8,0,9,8.62,7,0,2025,8,12
5,4,1,8,4,3,4,4,9.639210668637173,4,0,12,18.06,10,0,2025,8,12
5,4,0,10,2,0,1,1,9.649497305763727,1,1,12,100.35,16,1,2025,8,12
5,4,2,9,4,5,4,6,5.964564301454029,7,0,13,12.56,11,0,2025,8,12
5,5,1,10,2,1,2,2,11.633580276743857,2,0,12,59.49,15,0,2025,8,12
5,5,0,17,11,4,4,4,7.981613821366529,5,0,28,31.45,37,2,2025,8,12
5,5,2,20,6,3,3,4,6.513878906561131,5,0,26,42.83,28,1,2025,8,12
5,5,1,23,4,1,3,4,13.019267756409311,2,0,27,98.21,33,1,2025,8,12
5,5,2,17,2,8,4,4,4.604836772849072,9,0,19,17.77,11,0,2025,8,12
5,5,3,14,3,6,3,5,3.3216388136127795,9,1,17,20.3,17,1,2025,8,12
5,6,1,15,2,1,2,2,10.810510949885574,2,1,17,80.75,18,1,2025,8,12
5,6,0,17,2,0,1,2,7.576268124249694,1,0,19,125.81,18,1,2025,8,12
5,6,3,18,2,1,1,2,5.4444166072880815,2,1,20,98.66,18,1,2025,8,12
5,6,0,18,2,2,3,3,9.499772075040257,3,1,20,56.35,17,1,2025,8,12
5,6,2,18,4,4,3,5,5.827817306762713,5,0,22,37.7,25,1,2025,8,12
5,6,2,19,1,0,1,1,8.488614109877728,1,0,20,160.91,22,1,2025,8,12
5,7,1,23,4,0,2,3,13.74550477592076,1,0,27,159.54,33,1,2025,8,12
5,7,2,16,1,8,4,6,3.8075832936075984,11,0,17,13.52,10,0,2025,8,12
5,7,1,20,4,0,1,2,11.354161949811235,1,0,24,222.97,29,1,2025,8,12
5,7,1,26,6,0,1,2,9.940534919019948,1,0,32,259.5,39,2,2025,8,12
5,7,1,34,8,0,1,1,11.482762256020555,1,0,42,391.19,49,2,2025,8,12
5,7,0,36,4,2,3,3,10.67384657006776,3,0,40,127.5,41,2,2025,8,12
5,8,1,36,1,1,3,3,15.291980154113793,2,0,37,183.86,34,1,2025,8,12
5,8,1,36,4,4,5,5,10.599689477655026,5,0,40,76.08,40,2,2025,8,12
5,8,1,42,6,0,1,1,8.514889078148133,1,0,48,358.7,52,2,2025,8,12
5,8,1,46,5,1,3,3,13.270580100368973,2,0,51,204.21,56,2,2025,8,12
5,8,2,46,1,1,1,1,5.904934477138192,2,0,47,271.72,48,2,2025,8,12
5,8,1,47,3,2,4,5,11.744949745870343,3,0,50,140.03,54,2,2025,8,12
5,9,1,48,3,2,3,5,10.226032604471165,3,0,51,165.54,49,2,2025,8,12
5,9,0,62,14,0,1,1,10.599667474290014,1,0,76,658.56,91,2,2025,8,12
5,9,1,61,1,2,3,4,9.565698217068205,3,0,62,195.26,61,2,2025,8,12
5,9,2,78,19,2,2,4,6.956497120541362,3,0,97,274.2,111,2,2025,8,12
5,9,3,80,5,3,2,4,4.046141351091501,5,0,85,158.93,89,2,2025,8,12
5,9,1,99,21,2,4,6,12.593083829481545,3,0,120,311.7,141,2,2025,8,12
5,10,3,100,9,8,5,6,5.0102802144443,10,0,109,100.72,109,2,2025,8,12
5,10,3,97,1,4,4,4,8.791249601957432,5,1,98,214.18,94,2,2025,8,12
5,10,0,104,7,0,1,3,8.447116247960466,1,0,111,876.22,116,2,2025,8,12
5,10,1,110,7,1,2,2,12.333892441164268,2,0,117,676.7,120,2,2025,8,12
5,10,2,118,10,2,3,4,10.231517551430487,3,0,128,402.99,139,2,2025,8,12
5,10,1,125,7,0,1,2,14.248500187322849,1,0,132,1778.91,136,2,2025,8,12
5,11,1,137,12,0,1,2,12.294710974328265,1,0,149,1678.33,159,2,2025,8,12
5,11,0,140,5,2,3,4,9.953897755128592,3,1,145,465.66,148,2,2025,8,12
5,11,0,141,5,4,4,6,8.745697149397433,5,0,146,310.43,148,2,2025,8,12
5,11,0,148,10,3,4,6,9.328421800314931,4,0,158,345.41,165,2,2025,8,12
5,11,0,144,1,5,5,6,8.625934338785148,6,1,145,247.42,143,2,2025,8,12
5,11,3,147,12,9,5,6,4.705448997103669,11,0,159,137.81,160,2,2025,8,12
5,12,0,150,5,2,3,5,10.43243925808368,3,0,155,520.48,158,2,2025,8,12
5,12,1,159,12,3,5,6,11.111965680705644,4,0,171,353.52,179,2,2025,8,12
5,12,1,168,12,3,4,6,11.305283011266283,4,0,180,475.8,190,2,2025,8,12
5,12,2,180,12,0,1,3,7.5833722462199535,1,0,192,1360.41,202,2,2025,8,12
5,12,1,193,14,1,3,3,12.071069173056882,2,0,207,774.04,221,2,2025,8,12
5,12,0,206,16,3,4,4,11.342506118580172,4,0,222,582.75,235,2,2025,8,12
5,13,1,211,7,2,4,6,15.881333027418112,3,0,218,839.21,220,2,2025,8,12
5,13,3,204,7,14,5,6,3.1823632309624794,16,0,211,127.98,201,2,2025,8,12
5,13,1,203,2,3,4,4,11.350907051551903,4,0,205,576.51,206,2,2025,8,12
5,13,1,205,2,0,1,2,11.355333226948016,1,0,207,2325.17,208,2,2025,8,12
5,13,1,210,5,0,1,3,10.19068436559813,1,0,215,2141.07,217,2,2025,8,12
5,13,1,211,1,0,1,1,11.48787495724896,1,0,212,2422.03,210,2,2025,8,12
5,14,2,219,10,2,2,2,6.6130467444993055,3,0,229,723.62,234,2,2025,8,12
5,14,3,219,5,5,2,3,3.0,7,0,224,333.88,227,2,2025,8,12
5,14,1,226,7,0,1,3,9.344420206900674,1,0,233,2109.34,238,2,2025,8,12
5,14,2,228,3,1,2,3,9.156762094298507,2,0,231,1046.9,236,2,2025,8,12
5,14,2,232,9,5,4,4,6.651512706892994,6,0,241,386.23,244,2,2025,8,12
5,14,1,246,16,2,3,5,11.797727087182142,3,0,262,966.26,279,2,2025,8,12
5,15,2,247,5,4,5,5,8.229874497384287,6,0,252,405.03,251,2,2025,8,12
5,15,3,248,3,2,2,3,6.99349937159489,3,0,251,870.58,250,2,2025,8,12
5,15,1,251,7,4,5,6,10.481436767600147,5,0,258,526.66,262,2,2025,8,12
5,15,2,262,12,1,2,2,9.419537171144594,2,0,274,1234.85,287,2,2025,8,12
5,15,2,266,10,6,5,6,6.424121742006554,8,0,276,340.48,278,2,2025,8,12
5,15,1,276,12,2,4,6,12.440845359652393,3,0,288,860.23,299,2,2025,8,12
5,16,3,281,10,5,5,7,7.641466857859559,7,0,291,432.04,293,2,2025,8,12
5,16,3,289,12,4,2,4,4.016567404329491,5,0,301,578.1,309,2,2025,8,12
5,16,1,294,9,4,5,7,10.317181198282864,5,0,303,606.2,309,2,2025,8,12
5,16,0,301,9,2,4,5,12.362253981883024,3,0,310,930.4,319,2,2025,8,12
5,16,1,308,10,3,5,5,11.379405003684443,4,0,318,699.14,324,2,2025,8,12
5,16,1,316,9,1,3,5,16.21643631924116,2,0,325,1705.38,336,2,2025,8,12
5,17,1,322,7,1,2,4,11.661118443297912,2,0,329,1875.8,333,2,2025,8,12
5,17,2,330,10,2,2,3,6.409481219452742,3,0,340,1056.61,350,2,2025,8,12
5,17,3,328,3,5,4,4,6.448516106754646,6,0,331,527.75,331,2,2025,8,12
5,17,0,335,9,2,2,4,7.478759116020569,3,0,344,1249.63,353,2,2025,8,12
5,17,2,343,8,0,1,2,7.104777236282536,1,1,351,2436.99,358,2,2025,8,12
5,17,1,350,9,2,3,5,9.84253035072236,3,0,359,1147.21,365,2,2025,8,12
5,18,2,352,4,2,2,3,7.670779411739549,3,0,356,1349.33,356,2,2025,8,12
5,18,0,351,1,2,3,5,11.601693679146566,3,1,352,1358.65,350,2,2025,8,12
5,18,3,351,4,4,3,3,5.334191756590911,6,0,355,622.11,355,2,2025,8,12
5,18,1,350,2,3,4,4,10.7959921170925,4,1,352,942.24,349,2,2025,8,12
5,18,0,354,4,0,1,3,7.383187042618115,1,0,358,2615.25,360,2,2025,8,12
5,18,1,351,0,3,5,5,13.547816880331585,4,0,351,949.53,348,2,2025,8,12
5,19,1,355,7,3,4,4,10.747135220252932,4,0,362,953.55,363,2,2025,8,12
5,19,1,355,4,4,5,5,10.291328751866612,5,0,359,732.73,361,2,2025,8,12
5,19,0,354,2,3,4,5,11.382150261568764,4,0,356,1005.89,354,2,2025,8,12
5,19,1,355,2,1,2,3,9.625820607869176,2,0,357,1710.58,355,2,2025,8,12
5,19,1,356,3,2,4,6,12.516011889046924,3,0,359,1109.23,358,2,2025,8,12
5,19,1,356,2,2,3,5,10.037080933093348,3,1,358,1193.85,358,2,2025,8,12
5,20,0,362,6,0,1,2,7.696405041947689,1,0,368,2788.98,377,2,2025,8,12
5,20,3,365,5,2,2,2,7.3431015344898,3,0,370,1341.39,375,2,2025,8,12
5,20,1,365,3,3,5,7,11.202408393243726,4,0,368,820.49,368,2,2025,8,12
5,20,1,365,2,2,4,4,13.160629990011522,3,0,367,1201.55,364,2,2025,8,12
5,20,3,359,4,10,4,5,3.0,13,0,363,270.21,360,2,2025,8,12
5,20,1,362,4,1,2,2,12.654334119535315,2,0,366,2291.0,372,2,2025,8,12
5,21,0,363,5,4,5,7,9.899030973234048,5,0,368,717.37,366,2,2025,8,12
5,21,0,365,4,2,3,3,10.650373261385075,3,0,369,1297.33,374,2,2025,8,12
5,21,0,365,4,4,5,5,10.119074497217085,5,0,369,737.76,368,2,2025,8,12
5,21,1,367,3,1,3,4,12.719436361818188,2,0,370,1556.58,369,2,2025,8,12
5,21,3,366,1,2,2,3,7.228526412458533,3,0,367,1321.6,369,2,2025,8,12
5,21,2,370,5,1,2,4,8.82393853991808,2,0,375,1631.31,376,2,2025,8,12
5,22,3,373,4,1,1,2,6.179589423336588,2,0,377,2303.31,381,2,2025,8,12
5,22,0,375,4,2,4,5,13.553928965671936,3,0,379,1270.78,380,2,2025,8,12
5,22,2,371,2,6,4,6,5.36127795079834,7,0,373,497.01,372,2,2025,8,12
5,22,0,379,8,0,1,2,10.702649870415971,1,0,387,4056.49,394,2,2025,8,12
5,22,1,379,2,2,4,5,13.385388395629612,3,0,381,1268.61,382,2,2025,8,12
5,22,1,382,4,1,3,5,12.82612308759408,2,0,386,1630.93,390,2,2025,8,12
5,23,3,380,3,5,4,5,6.2332645031753255,6,0,383,592.35,384,2,2025,8,12
5,23,0,382,2,0,1,3,8.903018331656853,1,0,384,3402.07,384,2,2025,8,12
5,23,0,385,4,1,2,3,9.773818530634651,2,0,389,1880.37,392,2,2025,8,12
5,23,0,387,2,0,1,1,11.432149367998258,1,0,389,4422.07,392,2,2025,8,12
5,23,3,387,3,3,2,3,5.132923512629066,4,0,390,992.55,391,2,2025,8,12
5,23,2,389,6,4,4,4,6.26446876952939,6,0,395,612.72,394,2,2025,8,12
6,0,0,0,1,1,2,4,10.946067878707176,2,0,1,0.0,3,0,2025,8,13
6,0,3,0,4,5,4,5,6.312249822873621,6,0,4,4.06,3,0,2025,8,13
6,0,1,1,3,2,3,3,11.110145287703608,3,0,4,0.37,7,0,2025,8,13
6,0,0,1,3,3,5,5,12.020810975028098,4,0,4,3.29,4,0,2025,8,13
6,0,1,0,0,1,3,3,14.708687077134558,2,0,0,0.0,0,0,2025,8,13
6,0,3,0,4,4,3,4,4.859615849979573,6,0,4,0.0,4,0,2025,8,13
6,1,3,1,4,3,2,3,4.93246021282323,4,0,5,4.06,7,0,2025,8,13
6,1,0,2,4,3,4,4,10.876184964045434,4,0,6,7.72,5,0,2025,8,13
6,1,3,4,4,2,2,3,6.643207950908557,3,0,8,12.76,10,0,2025,8,13
6,1,3,6,7,5,4,5,6.206263345438197,6,0,13,9.73,14,0,2025,8,13
6,1,2,9,5,2,2,2,5.879686552899071,3,0,14,23.33,19,1,2025,8,13
6,1,0,11,2,0,1,3,10.92584219531896,1,0,13,119.97,13,0,2025,8,13
6,2,0,16,7,2,3,5,9.381023230354227,3,0,23,46.32,29,1,2025,8,13
6,2,1,16,2,2,4,5,11.60922222151706,3,0,18,46.0,19,1,2025,8,13
6,2,1,17,5,4,5,5,10.430846594963173,5,0,22,36.09,26,1,2025,8,13
6,2,0,19,2,0,1,2,10.417449636097428,1,0,21,197.78,25,1,2025,8,13
6,2,2,23,4,0,1,3,6.959645989228565,1,0,27,158.83,28,1,2025,8,13
6,2,1,21,1,3,5,7,12.07327324129404,4,0,22,48.28,19,1,2025,8,13
6,3,1,23,3,1,2,2,10.757945372188557,2,0,26,126.68,28,1,2025,8,13
6,3,3,21,0,2,2,3,6.1588124388939285,3,0,21,67.46,20,1,2025,8,13
6,3,0,24,4,1,2,3,9.931711546961024,2,0,28,120.7,30,1,2025,8,13
6,3,1,26,3,1,2,4,12.175228396964537,2,0,29,159.08,33,1,2025,8,13
6,3,3,23,2,5,4,4,6.990828335250033,6,0,25,39.18,22,1,2025,8,13
6,3,1,24,1,0,1,1,14.06338865836219,1,0,25,336.79,29,1,2025,8,13
6,4,3,23,6,7,5,7,5.423103202385769,9,0,29,23.48,28,1,2025,8,13
6,4,1,24,4,3,5,5,12.179309277922076,4,0,28,59.61,27,1,2025,8,13
6,4,2,23,3,4,4,6,8.358335873927164,5,0,26,49.84,26,1,2025,8,13
6,4,0,26,6,3,5,6,12.22596029667852,4,0,32,64.94,37,2,2025,8,13
6,4,3,29,3,0,1,1,6.778950950408978,1,0,32,196.63,34,1,2025,8,13
6,4,1,31,3,1,2,3,11.979026812272664,2,0,34,184.61,36,2,2025,8,13
6,5,3,31,6,6,4,6,5.636934952257295,7,0,37,45.4,38,2,2025,8,13
6,5,0,34,4,1,2,4,8.78397804710999,2,0,38,150.11,38,2,2025,8,13
6,5,1,35,3,2,3,4,11.826333000237383,3,0,38,136.5,37,2,2025,8,13
6,5,2,36,2,1,1,2,6.57195043054778,2,0,38,233.57,37,2,2025,8,13
6,5,0,35,0,1,2,2,9.619338275056768,2,0,35,167.39,36,2,2025,8,13
6,5,1,34,1,2,4,5,11.636319518084816,3,0,35,99.69,33,1,2025,8,13
6,6,2,38,4,0,1,1,7.034361100855414,1,0,42,269.97,48,2,2025,8,13
6,6,0,39,1,0,1,3,11.756531689603923,1,0,40,459.43,41,2,2025,8,13
6,6,1,43,5,1,2,3,13.09924205416736,2,0,48,281.12,49,2,2025,8,13
6,6,1,46,4,1,3,3,13.041894818984536,2,0,50,200.74,56,2,2025,8,13
6,6,1,51,5,0,1,3,12.724936007286344,1,0,56,647.23,63,2,2025,8,13
6,6,1,56,5,0,1,1,11.462808909140024,1,0,61,642.74,66,2,2025,8,13
6,7,3,55,4,5,5,7,7.982254389503284,6,0,59,87.25,61,2,2025,8,13
6,7,1,57,4,2,4,4,12.695925523520566,3,0,61,181.08,64,2,2025,8,13
6,7,1,59,3,1,2,4,12.336970176618417,2,0,62,361.85,61,2,2025,8,13
6,7,3,60,4,3,3,4,7.573390507753132,4,0,64,148.8,68,2,2025,8,13
6,7,2,60,1,1,2,2,8.04944145496222,2,0,61,240.91,62,2,2025,8,13
6,7,0,61,4,3,5,6,11.948964549962234,4,0,65,144.72,65,2,2025,8,13
6,8,0,65,4,0,1,3,9.2073956380771,1,0,69,598.91,71,2,2025,8,13
6,8,1,69,4,0,1,2,12.775724785829649,1,0,73,882.23,76,2,2025,8,13
6,8,0,69,4,4,5,5,7.948214127779595,6,0,73,107.98,70,2,2025,8,13
6,8,2,71,4,2,2,2,6.413489012133994,3,0,75,229.98,76,2,2025,8,13
6,8,1,73,2,0,1,2,14.989724155061008,1,1,75,1095.1,80,2,2025,8,13
6,8,0,77,4,0,1,1,8.68510756345888,1,0,81,665.46,83,2,2025,8,13
6,9,1,78,3,2,3,3,11.32669719440301,3,0,81,292.83,82,2,2025,8,13
6,9,2,76,3,5,5,7,6.680701068350074,7,1,79,103.99,76,2,2025,8,13
6,9,2,81,10,5,4,4,6.405003397325861,6,0,91,131.28,98,2,2025,8,13
6,9,2,99,19,1,1,3,5.181866147875037,2,0,118,511.46,134,2,2025,8,13
6,9,3,96,2,5,3,4,5.422506693839553,6,1,98,175.4,96,2,2025,8,13
6,9,1,106,12,2,4,5,12.426847036023846,3,0,118,327.55,126,2,2025,8,13
6,10,3,106,5,5,4,5,6.0646567034282,7,0,111,163.61,113,2,2025,8,13
6,10,1,124,18,0,1,1,10.689669481599404,1,0,142,1326.9,163,2,2025,8,13
6,10,1,140,18,2,4,6,12.036096829158463,3,0,158,420.56,176,2,2025,8,13
6,10,1,146,9,3,4,6,10.904627468586966,4,0,155,397.73,161,2,2025,8,13
6,10,0,159,14,1,2,2,8.518125559278191,2,0,173,679.56,187,2,2025,8,13
6,10,1,175,16,0,1,2,14.04587254687306,1,0,191,2455.15,204,2,2025,8,13
6,11,2,182,7,0,1,2,10.282825419321863,1,0,189,1872.15,198,2,2025,8,13
6,11,3,193,14,3,2,2,4.684943744522056,4,0,207,453.65,219,2,2025,8,13
6,11,1,200,10,3,5,7,12.531230234953242,4,0,210,503.56,217,2,2025,8,13
6,11,0,210,14,4,5,5,9.351949674020204,5,0,224,392.1,237,2,2025,8,13
6,11,0,216,7,1,3,5,14.1779171747905,2,0,223,1019.67,231,2,2025,8,13
6,11,3,226,12,2,1,1,3.982416157720033,3,0,238,899.41,245,2,2025,8,13
6,12,2,226,5,5,4,5,6.510867944553791,6,0,231,368.99,234,2,2025,8,13
6,12,1,235,9,0,1,3,11.44306778061576,1,0,244,2689.74,251,2,2025,8,13
6,12,2,244,14,5,4,5,7.254350159135752,6,0,258,441.74,269,2,2025,8,13
6,12,2,256,12,0,1,3,7.051138930648209,1,0,268,1805.71,279,2,2025,8,13
6,12,1,260,7,3,5,6,13.729933149128769,4,0,267,716.26,271,2,2025,8,13
6,12,2,260,3,3,3,3,7.863302361311555,4,0,263,680.74,261,2,2025,8,13
6,13,2,258,3,5,5,7,7.535290679157274,7,0,261,387.4,261,2,2025,8,13
6,13,2,258,4,4,4,5,7.381306981391406,5,0,262,477.48,259,2,2025,8,13
6,13,2,260,4,2,3,4,9.095211233827946,3,0,264,786.48,263,2,2025,8,13
