day_of_week,hour,service_type,queue_length,people_arriving,people_served,active_counters,staff_available,average_service_time,capacity,holiday,current_crowd,future_crowd,year,month,day
0,6,1,25,3,1,2,2,12.653579321926747,2,0,28,28,2025,11,7
1,17,3,282,7,2,1,3,3.21226832369797,3,0,289,291,2025,2,3
3,9,1,16,6,0,1,3,14.03026564745477,1,0,22,26,2025,3,2
4,10,3,112,10,1,1,2,4.7985817093832885,2,0,122,128,2025,5,15
4,21,3,361,7,16,5,7,3.0,17,0,368,362,2025,5,1
2,14,3,54,6,5,5,7,7.354901991013195,7,0,60,60,2025,2,22
1,15,2,269,5,4,3,5,6.424821194303877,5,0,274,276,2025,7,14
5,22,3,283,8,7,5,5,5.425493633508924,9,0,291,289,2025,3,18
2,17,0,137,5,0,1,2,7.4245318462598515,1,0,142,145,2025,4,19
4,5,0,0,4,5,5,5,8.811047323820112,6,0,4,4,2025,7,31
2,22,3,115,0,1,1,3,5.33143663258544,2,0,115,117,2025,5,24
0,17,2,304,7,7,4,5,4.787240464895488,8,0,311,310,2025,3,14
5,7,1,44,1,3,5,7,13.041840040086369,4,0,45,40,2025,10,14
2,0,2,0,1,2,3,3,10.832294060487987,3,0,1,2,2025,3,1
4,8,1,36,1,4,5,5,10.24613491811158,5,0,37,32,2025,8,28
0,7,1,39,1,3,4,5,11.26665074875412,4,0,40,37,2025,5,9
5,10,3,100,5,3,2,2,4.959755806273346,4,0,105,105,2025,10,7
6,17,1,310,9,1,2,3,13.31867020239448,2,0,319,330,2025,3,5
6,16,1,299,9,2,4,6,15.080150176166146,3,0,308,312,2025,12,3
2,17,0,103,6,3,4,6,9.964706078094068,4,0,109,113,2025,8,9
0,11,2,122,9,1,1,3,6.568670241674713,2,0,131,138,2025,5,23
2,12,2,61,1,3,3,3,7.789599373214446,4,0,62,61,2025,4,26
2,13,1,59,3,1,2,4,12.140404736298631,2,0,62,64,2025,1,4
5,7,1,31,8,0,1,1,10.456734689661966,1,0,39,48,2025,6,17
5,20,2,403,4,5,3,4,5.074724050305196,6,0,407,405,2025,6,3
0,3,3,0,2,6,5,5,7.284143250496657,7,1,2,0,2025,1,24
6,22,2,327,3,4,3,5,6.250302650983658,5,0,330,330,2025,11,26
6,20,2,338,4,1,1,1,6.255220170906624,2,0,342,346,2025,9,10
3,3,3,4,1,1,1,3,5.51691312759567,2,0,5,7,2025,6,22
0,5,1,21,3,1,3,3,12.38602678289004,2,0,24,27,2025,7,18
1,21,3,337,4,4,2,2,4.373639042129733,5,0,341,343,2025,9,22
4,16,2,337,16,1,2,4,8.399802733570755,2,0,353,366,2025,6,26
4,18,1,288,3,0,1,2,11.83221757154734,1,0,291,294,2025,8,21
6,4,1,59,5,3,5,6,12.992111915337777,4,0,64,66,2025,2,12
0,11,0,130,9,4,5,5,10.845150111731355,5,0,139,147,2025,10,10
1,12,1,210,12,1,2,4,11.148177763170066,2,0,222,233,2025,12,8
5,7,1,60,3,3,5,6,12.03429804154388,4,0,63,61,2025,5,13
5,4,2,46,4,0,1,1,7.6877386342920495,1,0,50,51,2025,2,18
1,14,1,207,10,2,4,6,14.626577725259448,3,0,217,227,2025,3,31
5,8,2,33,4,7,5,6,5.851402952006264,9,0,37,37,2025,8,19
6,7,0,39,4,4,5,7,10.40865422328923,5,0,43,46,2025,6,18
3,22,2,47,3,2,2,4,6.045410256099304,3,0,50,52,2025,5,4
3,13,1,49,2,3,5,5,11.475967915832603,4,0,51,47,2025,9,28
4,3,3,30,4,1,1,3,4.791366006993474,2,0,34,38,2025,2,20
3,14,1,91,4,3,5,6,11.824173095151634,4,0,95,99,2025,2,2
3,22,1,83,1,1,2,3,10.29972654208504,2,0,84,85,2025,6,1
0,2,2,13,5,5,2,2,3.0,7,0,18,16,2025,1,3
2,9,3,5,1,3,3,3,5.850453317613214,5,1,6,7,2025,9,6
0,8,2,33,3,3,3,3,8.31978178620666,4,1,36,39,2025,2,7
2,5,1,0,1,1,2,3,10.660688563679836,2,0,1,2,2025,4,19
2,12,1,80,6,1,2,2,12.863360429613316,2,0,86,91,2025,3,1
0,3,1,33,3,0,1,2,11.48150042026614,1,0,36,42,2025,6,27
1,8,1,51,2,3,5,6,11.190911129753063,4,0,53,54,2025,12,8
4,10,1,136,9,3,4,5,11.06868107349064,4,0,145,153,2025,7,17
2,10,0,37,1,1,2,4,8.717981997261626,2,1,38,38,2025,10,11
1,4,3,26,4,5,3,5,5.33170381873462,6,0,30,28,2025,6,23
3,14,0,90,8,4,5,7,10.65130184511114,5,0,98,102,2025,1,5
4,10,2,86,10,4,4,6,7.233472646430229,6,0,96,103,2025,8,21
1,6,3,17,8,6,3,3,4.533066245787421,7,0,25,29,2025,7,21
2,15,1,62,6,1,3,3,12.979485122638478,2,0,68,76,2025,1,4
3,9,1,7,6,3,4,4,10.127883617430534,4,0,13,15,2025,10,19
2,15,1,67,8,0,1,1,13.31845535521196,1,0,75,83,2025,12,6
2,22,1,96,2,1,2,2,9.822582382814248,2,0,98,100,2025,3,1
6,0,1,2,3,1,2,2,11.602083552418128,2,0,5,5,2025,5,21
5,1,1,16,3,4,5,7,9.887898951378096,5,0,19,18,2025,10,14
5,2,3,11,3,12,5,7,3.5644726434506366,14,0,14,4,2025,6,17
1,6,2,22,2,1,1,1,6.519241816723191,2,0,24,28,2025,8,11
0,3,2,7,4,2,3,5,8.676767019533541,3,0,11,11,2025,10,10
4,12,1,180,1,3,5,6,11.959659277561096,4,0,181,177,2025,12,11
0,11,2,120,12,3,4,6,9.581440543333269,4,0,132,143,2025,5,30
3,23,0,48,0,1,2,2,12.35607443395948,2,0,48,50,2025,11,9
4,0,1,1,2,3,5,5,13.908863587515665,4,0,3,3,2025,10,2
2,7,3,0,1,6,3,3,4.381763995307344,7,0,1,0,2025,5,3
5,6,1,18,3,2,3,4,11.119495673253397,3,0,21,22,2025,1,7
2,16,1,63,5,1,3,5,12.608268393565917,2,0,68,75,2025,2,22
5,12,1,222,5,3,4,6,10.490546819425653,4,0,227,232,2025,11,4
4,12,3,148,14,6,2,3,3.0,7,0,162,172,2025,4,10
0,1,0,10,5,4,5,6,10.521900949478962,5,0,15,18,2025,4,18
1,9,1,83,7,4,4,6,7.810446641765319,5,0,90,96,2025,4,7
1,0,1,7,3,0,1,3,12.539847391060825,1,0,10,15,2025,12,1
3,20,0,75,1,1,2,4,10.074571438056063,2,0,76,73,2025,10,12
6,13,0,238,2,0,1,3,8.180099571816534,1,0,240,240,2025,10,1
0,8,1,35,0,0,1,1,12.472898610904112,1,0,35,37,2025,2,14
0,11,3,173,9,3,2,3,4.537804549044883,4,0,182,188,2025,6,20
3,0,1,0,2,3,5,6,12.897111980874328,4,0,2,1,2025,3,9
4,11,1,152,7,3,5,5,13.072718751900592,4,0,159,161,2025,10,16
6,5,3,28,0,6,5,6,6.587554666307094,8,0,28,22,2025,3,5
3,9,1,5,6,1,2,3,10.9363020448371,2,0,11,19,2025,9,21
5,5,1,33,2,0,1,2,8.48849499341225,1,0,35,39,2025,4,22
2,15,0,118,1,0,1,2,9.971154018845484,1,0,119,119,2025,1,11
1,11,1,97,6,2,5,7,15.108574693454964,3,1,103,106,2025,9,1
2,17,2,150,5,5,5,6,8.211971043418746,6,0,155,152,2025,4,19
0,14,1,213,5,1,3,4,13.677481198840892,2,0,218,220,2025,3,7
1,20,3,339,2,4,2,2,4.038721974249663,5,0,341,342,2025,6,9
1,23,2,344,0,0,1,1,8.509574701409882,1,0,344,346,2025,11,24
3,16,0,68,0,1,2,4,10.274485786523147,2,0,68,67,2025,10,26
1,10,1,126,7,3,4,4,10.860471881496068,4,0,133,139,2025,4,7
0,15,2,302,3,0,1,1,8.259764417778387,1,0,305,306,2025,6,20
3,5,1,2,1,2,4,6,11.768665797703676,3,0,3,0,2025,3,9
0,0,0,5,3,1,3,3,12.569808404380703,2,0,8,9,2025,4,18
6,21,1,392,2,3,5,7,12.123911032285138,4,0,394,394,2025,12,3
4,13,2,198,3,1,1,2,5.680942513996684,2,0,201,202,2025,5,8
2,6,2,1,1,0,1,1,8.356661104593304,1,1,2,1,2025,6,21
3,14,1,42,4,2,3,5,11.281784019003144,3,0,46,46,2025,1,26
6,19,0,363,2,3,3,4,8.267020086777618,4,0,365,365,2025,3,19
5,2,3,17,8,5,3,4,5.143170164933465,6,0,25,25,2025,9,16
0,4,1,18,4,3,4,6,11.154870789865663,4,0,22,21,2025,4,4
6,13,3,120,2,6,3,3,4.232611204793482,7,0,122,118,2025,7,9
6,3,1,16,5,3,4,4,10.206350295524167,4,0,21,20,2025,12,10
2,7,2,3,2,1,1,1,5.774788445041019,2,0,5,4,2025,3,22
4,18,3,293,6,3,2,4,5.512316618519557,4,0,299,299,2025,8,21
0,18,3,258,1,5,3,4,4.88618235190288,6,0,259,258,2025,8,8
6,13,0,220,6,3,5,5,12.591537403067646,4,0,226,231,2025,2,26
3,0,1,0,1,1,3,5,13.08038821736672,2,0,1,2,2025,3,2
6,5,1,31,6,1,3,4,13.743643950137184,2,0,37,42,2025,1,29
5,4,1,15,4,3,5,5,12.024266204806066,4,0,19,22,2025,11,25
2,0,1,3,3,0,2,2,13.636829453964143,1,0,6,11,2025,11,1
1,9,1,49,9,1,2,2,12.305281724602674,2,0,58,67,2025,8,4
0,0,1,3,3,0,1,3,12.454047468297842,1,0,6,10,2025,10,31
2,23,3,82,2,11,4,6,3.0,13,0,84,75,2025,5,17
3,17,1,86,3,1,2,4,10.867532727241237,2,1,89,94,2025,5,11
4,18,3,312,6,1,1,2,5.188576687453841,2,0,318,324,2025,11,6
2,22,2,66,3,1,2,4,9.524346900310096,2,0,69,73,2025,8,30
5,16,0,270,7,0,1,3,10.394826725822556,1,0,277,287,2025,7,29
2,1,0,0,1,2,2,2,7.122111856444505,3,0,1,0,2025,5,3
2,1,1,1,1,0,2,3,13.74393936941471,1,0,2,6,2025,5,31
2,3,0,0,0,4,5,7,10.730053343658398,5,1,0,0,2025,6,28
4,18,3,258,3,5,3,4,4.324631907036738,7,0,261,259,2025,3,20
4,2,2,12,2,2,2,2,6.278426219167663,3,0,14,17,2025,1,16
5,20,1,393,3,1,2,2,8.505267516290555,2,0,396,400,2025,11,4
1,5,1,26,3,2,4,5,12.43455152563012,3,0,29,30,2025,3,3
0,17,1,248,9,0,1,1,12.518949282430816,1,0,257,267,2025,4,18
6,1,1,7,1,3,5,6,11.168602559524691,4,0,8,5,2025,4,2
0,4,0,26,3,3,4,4,8.89020854659033,4,0,29,27,2025,4,11
1,10,0,74,9,3,5,7,12.065490191146573,4,0,83,90,2025,5,19
5,14,0,203,12,1,2,4,10.4395624968507,2,0,215,223,2025,4,15
0,7,1,57,3,3,5,6,13.295256538067612,4,0,60,57,2025,9,5
2,9,1,7,4,3,5,7,10.145891651783684,5,0,11,12,2025,2,1
0,11,1,117,5,1,2,4,11.359335942957156,2,0,122,127,2025,2,14
3,4,1,6,1,0,1,2,10.693205361790008,1,0,7,5,2025,5,4
4,12,1,173,9,0,1,2,11.433132555663596,1,0,182,188,2025,9,18
3,21,1,106,0,1,2,4,11.76488439074676,2,0,106,103,2025,10,5
4,21,2,392,4,7,4,6,4.699267126172884,9,0,396,393,2025,10,23
1,14,0,177,9,0,1,3,8.591483682905192,1,0,186,194,2025,11,24
6,15,1,213,10,3,4,5,10.963482880916567,4,0,223,232,2025,1,8
3,2,1,2,2,0,1,2,12.182624068952594,1,0,4,6,2025,3,9
3,4,2,0,1,5,4,5,7.153716538988912,6,0,1,0,2025,4,13
6,3,0,4,4,3,4,5,9.090059582193517,4,0,8,6,2025,1,1
1,16,2,272,12,1,1,2,5.859557625015412,2,0,284,292,2025,6,23
2,6,3,0,1,9,4,6,3.701744753643188,11,0,1,0,2025,11,22
3,3,2,0,2,3,3,3,6.695178275905559,4,0,2,2,2025,4,20
6,11,2,168,12,5,4,4,6.414804784284357,6,0,180,186,2025,12,3
3,14,1,73,10,2,4,6,12.292812253636804,3,0,83,90,2025,3,23
3,16,0,100,6,0,1,3,9.25001499229964,1,0,106,110,2025,11,9
3,16,0,63,11,0,1,1,10.950177696707652,1,0,74,87,2025,10,26
4,0,3,6,2,2,1,2,3.0,3,0,8,8,2025,11,27
1,5,1,55,5,1,3,4,12.57799435368281,2,0,60,63,2025,11,17
0,17,3,270,1,11,5,7,4.29796156671633,12,0,271,263,2025,2,14
1,10,0,146,10,4,5,6,10.550875836807244,5,0,156,161,2025,9,8
6,16,1,350,9,3,5,6,11.335949380253693,4,0,359,363,2025,2,26
2,16,1,70,4,2,4,5,13.507937425791525,3,0,74,79,2025,9,6
6,23,2,300,1,6,5,5,6.182998344201196,8,0,301,294,2025,4,9
5,3,3,9,7,8,5,6,5.289385424371048,9,0,16,15,2025,11,25
0,12,2,220,14,1,1,1,5.788376943420094,2,0,234,247,2025,8,29
3,4,3,1,2,1,1,1,6.247114344196841,2,0,3,4,2025,3,30
1,18,2,301,2,2,2,4,7.36837906397588,3,0,303,300,2025,3,17
6,16,1,347,5,1,2,2,12.64528346875046,2,0,352,358,2025,10,8
5,6,1,41,5,0,2,4,13.342748342574431,1,0,46,48,2025,6,24
5,23,0,402,5,2,3,3,8.619926299842476,3,0,407,413,2025,11,4
5,18,2,384,3,1,1,1,5.202536730901227,2,0,387,391,2025,2,4
0,13,1,175,0,1,2,3,11.922817669781685,2,0,175,172,2025,5,16
5,5,0,22,7,1,2,2,9.010629900297518,2,0,29,32,2025,4,8
6,20,1,338,3,1,2,3,10.427405236134046,2,0,341,342,2025,7,16
0,17,2,336,10,4,3,5,6.204544434722831,5,0,346,350,2025,6,20
5,21,2,370,5,1,2,4,8.82393853991808,2,0,375,376,2025,8,12
4,22,3,438,1,3,2,2,5.622227490459542,4,1,439,434,2025,5,22
2,16,0,69,5,2,3,4,8.927022000344968,3,0,74,76,2025,4,12
4,23,3,350,4,1,1,1,4.9755312103440135,2,0,354,358,2025,8,21
5,18,0,326,0,2,3,5,9.512228119627125,3,0,326,325,2025,5,27
0,5,2,21,0,7,5,5,5.375835129732838,9,0,21,15,2025,10,31
2,20,3,114,3,2,1,2,3.781467007044213,3,0,117,121,2025,5,17
1,17,2,285,0,1,2,4,8.501886604314564,2,0,285,285,2025,2,24
0,14,1,201,9,3,5,6,12.902626899466792,4,0,210,217,2025,8,8
2,3,2,0,1,3,3,5,6.842968473825634,4,0,1,0,2025,6,7
3,13,1,76,0,1,3,5,16.924900509964594,2,0,76,77,2025,3,2
0,18,1,334,6,1,3,5,12.531956379593291,2,0,340,344,2025,7,11
5,5,1,31,0,2,4,5,13.136773846321564,3,0,31,29,2025,9,9
3,19,3,83,2,5,5,5,8.765305796328718,6,0,85,84,2025,5,25
6,13,3,217,2,1,1,1,5.694299279097024,2,0,219,223,2025,1,22
5,0,1,1,4,4,4,6,8.820364731077731,5,0,5,4,2025,2,25
6,20,1,325,2,2,3,4,10.44901439098378,3,0,327,329,2025,11,12
0,12,3,214,3,2,1,1,3.261416392508714,3,1,217,220,2025,6,20
6,10,2,97,7,9,5,6,5.09191762495405,10,0,104,99,2025,7,2
3,5,3,4,2,0,1,1,7.225470809500464,1,0,6,7,2025,9,7
3,11,0,36,8,3,3,5,8.507650514705348,4,0,44,49,2025,4,13
2,7,2,3,2,2,2,4,5.933980627742146,3,0,5,7,2025,10,11
0,17,1,282,9,3,5,5,12.557515396342106,4,0,291,294,2025,3,21
6,21,1,300,2,0,1,1,12.456800019412157,1,0,302,307,2025,3,26
2,21,3,61,2,5,3,4,4.367705819509762,7,0,63,58,2025,8,2
1,12,2,127,1,4,4,6,7.314677830589147,5,0,128,124,2025,6,16
5,0,1,10,4,2,3,5,10.296940552613185,3,0,14,15,2025,7,8
0,0,3,5,2,4,3,3,6.171052045750603,5,0,7,6,2025,1,10
2,10,1,31,5,3,5,7,11.49409666493579,4,0,36,37,2025,1,25
3,19,0,55,1,3,4,4,10.733577629370496,4,0,56,57,2025,10,26
6,8,3,29,2,4,3,4,6.057923427026294,5,0,31,30,2025,5,21
6,10,3,41,1,8,4,6,4.398844764491206,9,0,42,37,2025,9,3
2,3,1,0,1,3,5,6,14.120957640481404,4,0,1,0,2025,2,15
1,23,1,408,3,1,2,2,10.809174061952694,2,0,411,415,2025,8,18
6,3,1,36,3,0,1,3,13.296940038672096,1,0,39,43,2025,9,17
4,13,1,185,4,0,2,4,14.702442207168936,1,0,189,196,2025,11,6
4,19,1,264,4,2,4,4,12.671756894077529,3,0,268,271,2025,4,24
1,16,1,302,5,1,3,4,14.691919213562905,2,0,307,311,2025,6,2
3,19,3,91,3,7,5,5,6.136929223304696,8,0,94,89,2025,10,19
6,17,1,285,9,5,5,6,8.852087157166379,6,0,294,299,2025,5,7
0,4,3,14,4,11,4,4,3.391937292311828,12,0,18,8,2025,5,23
3,10,2,7,5,2,3,5,8.785366518191415,3,0,12,14,2025,3,9
1,8,1,68,4,2,3,5,10.73416056896015,3,0,72,75,2025,10,13
1,4,3,1,2,6,3,4,4.234322393101323,7,0,3,0,2025,5,5
2,5,3,0,2,6,4,5,5.997049145366934,7,0,2,0,2025,5,17
2,20,3,108,5,1,1,2,6.492357716630094,2,0,113,118,2025,12,6
2,16,3,99,8,8,5,5,5.212244393498901,10,0,107,106,2025,9,20
6,9,1,50,5,2,3,5,10.266849577806047,3,0,55,56,2025,1,8
4,6,1,51,2,1,2,4,11.762224950309992,2,1,53,51,2025,6,26
6,6,1,21,7,1,2,4,10.767586769676818,2,0,28,32,2025,9,24
3,1,0,2,2,3,3,4,8.28740941800134,4,0,4,2,2025,7,27
2,12,3,73,7,2,2,4,6.594542319311313,3,0,80,87,2025,11,15
3,14,3,58,6,11,5,6,4.252759516808421,12,0,64,57,2025,8,10
4,22,1,326,3,0,1,2,12.601773266824928,1,0,329,330,2025,2,20
6,9,1,106,7,1,2,4,10.205434615221463,2,0,113,117,2025,2,12
5,4,1,54,3,3,5,6,14.163723833487534,4,0,57,57,2025,3,11
0,17,1,293,10,0,1,1,16.261127407624993,1,0,303,310,2025,4,11
1,2,2,17,1,0,1,1,8.053377921695578,1,0,18,21,2025,4,14
1,20,3,389,3,1,1,2,6.404763225233511,2,0,392,396,2025,8,18
4,11,1,190,9,0,1,2,13.926980748323446,1,0,199,206,2025,5,22
3,15,0,42,2,1,2,3,10.17826312031291,2,0,44,48,2025,1,26
1,16,1,244,12,3,5,6,12.29526988314153,4,0,256,264,2025,2,17
5,2,1,14,3,2,4,6,11.60715263301154,3,0,17,21,2025,9,9
0,9,2,70,12,3,4,4,7.555858093412678,5,0,82,93,2025,11,21
1,6,1,10,5,4,5,5,9.541169046726866,5,0,15,19,2025,2,24
0,6,1,26,7,2,4,4,13.276526909952588,3,0,33,40,2025,5,2
3,18,3,114,2,3,2,3,5.175191773513408,4,0,116,116,2025,2,16
4,18,1,330,3,1,3,5,12.440496730070045,2,0,333,336,2025,1,30
6,21,2,295,2,2,1,3,3.8921699507259695,3,0,297,296,2025,5,21
4,7,1,15,1,2,4,5,12.296373849466796,3,0,16,17,2025,10,9
0,5,1,44,4,2,3,4,11.09979463069768,3,0,48,49,2025,6,20
3,15,1,61,7,1,2,4,12.926717110203317,2,0,68,71,2025,7,6
1,3,2,27,4,5,4,4,6.623681803950784,6,0,31,32,2025,2,17
6,22,1,311,5,3,5,6,14.217232890076254,4,0,316,317,2025,6,18
3,2,1,0,0,1,2,4,11.115991396665278,2,1,0,0,2025,2,9
1,21,1,360,2,1,2,3,10.80277448605675,2,0,362,365,2025,8,11
5,3,2,7,4,4,4,4,8.410996796238852,5,0,11,14,2025,10,14
3,0,1,0,2,2,4,4,11.780117930536232,3,0,2,2,2025,11,23
3,6,0,2,1,3,4,4,9.174749922510088,4,0,3,1,2025,6,15
4,20,3,358,4,8,4,6,4.308404916869372,9,0,362,356,2025,8,14
1,20,1,326,1,1,2,2,10.407948829137544,2,0,327,330,2025,11,17
4,17,1,313,9,0,1,2,14.929524858288604,1,0,322,330,2025,6,19
4,21,1,348,7,1,3,3,12.17776292055271,2,0,355,363,2025,2,13
0,3,2,9,0,2,2,3,7.499618462327791,3,0,9,9,2025,8,1
4,5,3,29,0,4,3,5,4.862004948741202,6,1,29,28,2025,8,28
2,1,0,2,3,1,2,2,10.319875572137745,2,0,5,4,2025,5,10
4,15,2,202,10,4,3,3,6.003820596707757,5,0,212,216,2025,10,2
4,13,2,181,6,1,1,1,4.110716109389367,2,0,187,191,2025,9,11
6,17,2,298,7,4,3,5,6.2837940247918205,5,0,305,306,2025,1,8
5,4,3,26,3,3,3,5,8.395154736234003,4,0,29,26,2025,6,17
2,5,1,0,1,1,2,4,9.414074323228906,2,0,1,1,2025,3,1
5,17,1,323,14,1,3,3,13.320107803783008,2,0,337,352,2025,3,4
0,5,0,38,0,2,3,4,9.883304335283423,3,0,38,34,2025,2,28
5,12,1,234,12,1,3,5,13.546674774951592,2,0,246,254,2025,6,3
1,9,0,71,7,6,4,6,5.838261500191454,7,0,78,81,2025,7,28
2,21,3,81,0,6,4,5,4.792740016408578,8,0,81,76,2025,9,13
2,3,2,5,0,0,1,2,8.355316647277073,1,0,5,3,2025,6,14
4,6,1,35,1,1,2,4,12.647148974091364,2,0,36,37,2025,8,21
5,15,1,235,1,1,2,3,12.882732927940008,2,0,236,233,2025,3,25
1,22,1,341,4,2,4,5,13.143560416227068,3,0,345,345,2025,4,21
6,5,0,61,5,1,2,2,9.916793283564084,2,0,66,73,2025,4,30
6,4,0,28,2,3,4,5,10.355988104553417,4,1,30,29,2025,10,22
0,22,3,374,5,12,4,6,3.0,13,0,379,372,2025,7,4
2,2,0,0,0,4,5,7,10.875149027486852,5,0,0,0,2025,12,13
3,10,3,31,7,2,2,3,5.897145736793441,3,0,38,41,2025,9,28
4,13,3,176,4,2,2,4,7.357491411809774,3,0,180,184,2025,10,23
2,21,3,58,2,1,1,3,6.158690970753936,2,0,60,60,2025,9,6
2,10,3,23,4,5,3,4,5.31574647235528,6,0,27,24,2025,9,13
2,3,3,2,2,0,1,2,6.778948739144937,1,0,4,5,2025,10,4
4,6,2,23,8,5,4,4,7.147711241758556,6,0,31,32,2025,1,2
2,1,1,3,3,1,3,4,13.356473650647928,2,0,6,5,2025,3,8
0,8,1,57,5,2,3,5,10.583351379722457,3,0,62,64,2025,12,12
3,0,3,0,2,5,3,5,5.037618167114502,6,0,2,0,2025,10,5
6,23,2,381,5,3,4,6,7.954286332211428,5,0,386,390,2025,5,28
0,6,1,53,5,2,3,5,11.278205228573032,3,0,58,58,2025,9,5
3,11,1,31,11,0,1,3,12.490017264522082,1,0,42,54,2025,11,2
2,1,3,0,1,4,2,4,4.34433107085879,5,0,1,0,2025,11,15
2,3,1,6,1,1,3,4,13.063239325204128,2,0,7,9,2025,8,30
1,21,1,352,5,4,5,6,10.076577422854786,5,0,357,358,2025,9,1
6,5,1,21,4,2,4,5,13.991923521854442,3,0,25,28,2025,7,16
0,5,3,36,3,4,3,4,6.551707190405692,5,0,39,37,2025,6,13
6,15,1,243,12,4,5,6,9.922252973591608,5,0,255,264,2025,11,5
2,16,1,90,5,2,4,4,11.684599694431682,3,0,95,95,2025,1,4
1,14,1,193,9,4,5,5,9.949915873633405,5,0,202,209,2025,1,27
4,14,3,156,3,1,1,2,5.771753176197524,2,0,159,162,2025,9,4
0,10,3,130,3,8,4,4,4.573408010329692,9,0,133,126,2025,6,6
5,4,2,5,2,1,2,4,10.847016527470146,2,0,7,11,2025,4,1
6,12,0,159,3,0,1,2,10.54266685180155,1,0,162,165,2025,10,15
6,9,1,111,0,3,5,6,12.91893105409926,4,0,111,107,2025,9,10
5,18,0,373,2,3,4,4,10.445782738392545,4,0,375,374,2025,7,1
3,11,0,47,2,1,2,4,11.19585690518401,2,0,49,48,2025,6,15
3,11,2,40,4,2,2,4,6.957746649165476,3,0,44,45,2025,6,29
3,5,1,1,0,1,2,2,13.124894589526162,2,0,1,0,2025,11,30
2,13,1,36,0,4,5,5,10.86258747579586,5,0,36,31,2025,5,24
2,21,2,26,2,1,1,1,6.611437645964672,2,0,28,32,2025,5,31
6,7,1,11,2,3,4,4,11.344572442535464,4,0,13,12,2025,12,10
2,22,2,114,2,0,1,1,8.51948704815495,1,0,116,117,2025,11,8
5,18,2,391,4,6,5,5,7.302708563121909,7,0,395,394,2025,6,3
5,17,1,294,10,2,3,4,11.600770421476762,3,0,304,313,2025,2,25
5,17,0,331,12,4,5,6,10.766163484011066,5,0,343,350,2025,1,28
3,19,3,71,4,6,4,5,5.926130962288416,7,0,75,76,2025,9,7
0,21,2,338,1,3,3,3,7.037504967705359,4,0,339,338,2025,4,4
1,11,0,86,5,5,5,7,8.272555068689725,6,0,91,89,2025,10,6
1,15,0,237,7,0,1,1,8.399420417076183,1,0,244,248,2025,5,5
6,5,1,30,5,3,4,4,10.557145162617672,4,0,35,40,2025,3,5
3,12,2,30,6,3,3,4,7.78338707425964,4,0,36,42,2025,8,24
5,10,1,61,10,3,4,6,9.026350193228648,4,0,71,75,2025,10,7
3,5,1,0,1,3,5,7,11.982361771423768,4,1,1,0,2025,4,20
6,1,0,7,2,2,3,4,10.630698865683788,3,0,9,11,2025,7,9
5,4,1,18,2,0,1,2,10.242729289404783,1,0,20,22,2025,7,15
6,6,3,52,6,8,4,4,4.053348641113612,10,0,58,58,2025,8,27
5,7,1,54,3,1,2,2,9.9436517394816,2,0,57,56,2025,9,2
2,19,0,153,1,0,1,3,8.251251548125461,1,0,154,157,2025,4,19
1,22,0,310,2,0,1,2,8.641477711172495,1,0,312,312,2025,1,27
3,23,1,100,0,0,1,2,9.92656959186225,1,0,100,102,2025,3,16
2,7,1,0,3,3,4,6,10.460982079132862,4,0,3,0,2025,2,1
0,20,3,359,3,5,3,3,4.033606376547388,7,0,362,360,2025,5,16
5,7,0,32,4,4,5,7,9.687558993059746,5,0,36,34,2025,3,18
6,3,1,23,4,3,5,5,12.686994011356074,4,0,27,25,2025,9,10
2,16,3,60,4,6,4,6,6.0182450755973225,7,1,64,63,2025,5,3
4,12,1,228,9,0,2,4,13.60000136101076,1,0,237,247,2025,2,27
3,20,1,40,1,0,2,2,13.78061987419224,1,0,41,45,2025,10,26
2,15,3,87,3,3,2,4,5.507734171573477,4,0,90,91,2025,6,28
1,13,0,234,4,4,5,7,9.69165377495229,5,0,238,241,2025,6,2
1,20,1,368,6,0,1,1,8.887317040089602,1,0,374,382,2025,6,30
3,0,2,0,0,1,1,1,6.650220535035427,2,0,0,2,2025,6,8
0,5,3,30,5,2,1,2,3.914434968147366,3,0,35,40,2025,4,11
4,17,2,260,7,3,4,5,10.019894072882188,4,0,267,274,2025,3,6
5,14,2,195,14,3,2,3,4.543747556784828,4,0,209,222,2025,7,8
3,5,2,1,2,1,2,2,8.903477597769683,2,0,3,3,2025,2,2
4,21,0,342,2,0,1,1,7.460942796906388,1,0,344,347,2025,2,13
4,15,2,285,10,3,3,4,7.628897424637668,4,0,295,300,2025,10,16
2,6,3,0,2,5,5,7,6.868774329502469,7,0,2,0,2025,9,13
4,13,3,208,5,4,2,3,3.710891431633202,5,0,213,216,2025,3,27
5,0,1,2,4,2,3,5,11.846269794202277,3,0,6,7,2025,9,9
6,12,0,121,12,4,5,5,9.114070733272817,5,0,133,142,2025,7,9
2,23,0,67,3,1,2,2,11.933245820325052,2,0,70,70,2025,1,25
5,21,1,325,2,1,3,5,13.156998151719744,2,0,327,330,2025,10,7
1,15,0,296,7,0,1,3,12.535496808382875,1,0,303,309,2025,9,8
0,23,1,314,1,0,1,2,13.472182463172526,1,1,315,315,2025,8,15
4,12,2,154,7,3,3,5,7.354123385112816,4,0,161,162,2025,10,30
4,23,3,338,0,6,5,7,6.261922444761458,8,0,338,330,2025,8,28
3,5,3,0,4,7,3,3,3.409373387757941,9,0,4,0,2025,5,4
